Index	Chr	Start	End	SV_size	SV_Cat	Info	L_Cov	L_Cov_sd	L_Cov_pro	L_Insert	L_Insert_sd	L_Insert_10_percentile	L_Insert_90_percentile	L_Dis_unmap	L_Dis_map	L_Dis_all	L_Dis_unmap_ratio	L_Dis_map_ratio	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Insert	LM_Insert_sd	LM_Insert_10_percentile	LM_Insert_90_percentile	LM_Dis_unmap	LM_Dis_map	LM_Dis_all	LM_Dis_unmap_ratio	LM_Dis_map_ratio	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Insert	M_Insert_sd	M_Insert_10_percentile	M_Insert_90_percentile	M_Dis_unmap	M_Dis_map	M_Dis_all	M_Dis_unmap_ratio	M_Dis_map_ratio	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Insert	RM_Insert_sd	RM_Insert_10_percentile	RM_Insert_90_percentile	RM_Dis_unmap	RM_Dis_map	RM_Dis_all	RM_Dis_unmap_ratio	RM_Dis_map_ratio	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Insert	R_Insert_sd	R_Insert_10_percentile	R_Insert_90_percentile	R_Dis_unmap	R_Dis_map	R_Dis_all	R_Dis_unmap_ratio	R_Dis_map_ratio	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
1431	8	12233491	12236115	2624	2	yes	4.365217	1.194508	1	461.5	122.329473	375	548	3	3	2	1.5	1.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.503759	0.849457	1	268.666667	18.475209	258	290	1	1	3	0.333333	0.333333	8.2	8.526429	0.4	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.605442	0.827574	1	272.666667	14.459138	258	290	1	1	6	0.166667	0.166667	6	7.445037	0.5	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0.011429	61	0.023238	0.451048	0	0.024381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54	0.500067	1	342.5	68.589358	294	391	1	1	2	0.5	0.5	4.25	8.5	0.75	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1432	8	13778059	13778385	326	1	asm	219.665714	27.625924	0	372.7631	154.278627	238	659	3	10	916	0.003275	0.010917	51.725511	13.883948	0.002153	29	60	4.35845	14.205831	0.10549	0	9	0.003229	0.056765	0	0	0.006459	0.080148	0	0	0.003229	0.086791	0	0	43.682927	22.715568	0.012195	339.102273	143.696469	199	580	57	85	176	0.323864	0.482955	16.613208	20.647211	0.54717	0	60	12.044025	21.795391	0.286164	0	53	0.003145	0.056077	0	0	0.012579	0.111622	0	0	0.009434	0.125234	0	0	43.682927	22.715568	0.012195	339.102273	143.696469	199	580	57	85	176	0.323864	0.482955	16.613208	20.647211	0.54717	0	60	12.044025	21.795391	0.286164	0	53	0.003145	0.056077	0	0	0.012579	0.111622	0	0	0.009434	0.125234	0	0	0	3	0.009174	17	0.051988	0.562691	1	0	43.682927	22.715568	0.012195	339.102273	143.696469	199	580	57	85	176	0.323864	0.482955	16.613208	20.647211	0.54717	0	60	12.044025	21.795391	0.286164	0	53	0.003145	0.056077	0	0	0.012579	0.111622	0	0	0.009434	0.125234	0	0	238.242165	48.412584	0	367.542205	150.034409	236	649	4	11	1007	0.003972	0.010924	53.645793	12.798207	0.004892	29	60	3.755382	13.510211	0.086106	0	0	0.005871	0.088323	0	0	0.006849	0.10357	0	0	0.000978	0.069973	0	0
1433	8	13888840	13888933	93	0	asm	244.774286	24.826456	0	324.635762	76.841279	237	426	3	3	1057	0.002838	0.002838	55.738476	10.912134	0.001881	29	60	1.152399	6.267673	0.040452	0	0	0.045155	0.370565	0	0	0.10254	0.321577	0	0	0.057385	0.399505	0	0	112.778947	33.500454	0	328.538244	69.407634	247	426	0	1	353	0	0.002833	46.048023	15.653669	0	29	60	9.152542	16.190068	0.305085	0	35	0.330508	0.910017	0	2	0.062147	0.330819	0	0	-0.268362	0.77039	-2	0	112.778947	33.500454	0	328.538244	69.407634	247	426	0	1	353	0	0.002833	46.048023	15.653669	0	29	60	9.152542	16.190068	0.305085	0	35	0.330508	0.910017	0	2	0.062147	0.330819	0	0	-0.268362	0.77039	-2	0	1	0	0	2	0.021277	0.43617	0.946809	0	112.778947	33.500454	0	328.538244	69.407634	247	426	0	1	353	0	0.002833	46.048023	15.653669	0	29	60	9.152542	16.190068	0.305085	0	35	0.330508	0.910017	0	2	0.062147	0.330819	0	0	-0.268362	0.77039	-2	0	249.39886	18.983162	0	326.270655	78.922857	229	428	0	3	1053	0	0.002849	53.696023	12.521278	0	29	60	1.961174	8.453912	0.063447	0	0	0.102273	0.499245	0	0	0.019886	0.175738	0	0	-0.082386	0.448095	0	0
1434	8	15219341	15219425	84	0	asm	213.185714	31.364889	0	343.683411	91.355364	230	459	3	4	856	0.003505	0.004673	54.28737	12.128217	0.001159	29	60	2.158749	8.334178	0.077636	0	0	0.008111	0.101858	0	0	0.005794	0.089928	0	0	-0.002317	0.107683	0	0	32.190476	42.761687	0.882353	345.878947	93.787958	227	461	0	0	190	0	0	33.542105	11.359718	0	29	60	20.963158	15.136896	0.815789	0	41	0.005263	0.072548	0	0	0	0	0	0	-0.005263	0.072548	0	0	32.190476	42.761687	0.882353	345.878947	93.787958	227	461	0	0	190	0	0	33.542105	11.359718	0	29	60	20.963158	15.136896	0.815789	0	41	0.005263	0.072548	0	0	0	0	0	0	-0.005263	0.072548	0	0	0	28	0.329412	32	0.376471	0.305882	0.552941	0	32.190476	42.761687	0.882353	345.878947	93.787958	227	461	0	0	190	0	0	33.542105	11.359718	0	29	60	20.963158	15.136896	0.815789	0	41	0.005263	0.072548	0	0	0	0	0	0	-0.005263	0.072548	0	0	205.330484	22.322293	0	340.862353	92.381098	232	459	1	7	850	0.001176	0.008235	52.224942	13.57307	0.001166	29	60	2.748252	8.82526	0.110723	0	9	0.003497	0.076302	0	0	0.002331	0.048252	0	0	-0.001166	0.034139	0	0
1435	8	18651451	18652425	974	1	yes	218.565714	22.151988	0	301.563802	70.875572	209	388	11	164	768	0.014323	0.213542	47.064687	14.918784	0.010604	29	60	4.363733	14.619093	0.104984	0	9	0.00106	0.032564	0	0	0.00106	0.032564	0	0	0	0	0	0	47.549858	28.469276	0.034188	308.310127	76.825004	194	403	9	38	316	0.028481	0.120253	12.269972	17.156055	0.628099	0	29	10.969697	21.641521	0.264463	0	51	0.002755	0.052486	0	0	0	0	0	0	-0.002755	0.052486	0	0	76.382172	48.219418	0.065574	306.286255	71.359118	216	394	37	80	793	0.046658	0.100883	5.740659	13.628208	0.832967	0	29	4.375824	14.676619	0.105495	0	9	0.001099	0.03315	0	0	0	0	0	0	-0.001099	0.03315	0	0	0	17	0.017436	11	0.011282	0.477949	0.991795	0	72.834758	43.368205	0.148148	307.243902	69.865193	216	388	20	30	328	0.060976	0.091463	2.037037	9.778649	0.955026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222.57265	35.118408	0	304.079051	68.20363	216	390	15	166	759	0.019763	0.218709	48.130851	15.010784	0.017021	29	60	3.73617	13.568372	0.090426	0	1	0.005319	0.108103	0	0	0.004255	0.079823	0	0	-0.001064	0.117658	0	0
1436	8	19055258	19055530	272	1	yes	244.9	11.102737	0	345.82833	113.050687	231	537	2	6	1066	0.001876	0.005629	56.259777	10.21021	0.000931	29	60	1.452514	7.258769	0.045624	0	0	0.000931	0.030514	0	0	0	0	0	0	-0.000931	0.030514	0	0	139.854015	8.893377	0	325.297203	96.106128	225	437	1	2	572	0.001748	0.003497	56.286957	10.266285	0.001739	29	60	2.530435	9.476839	0.08	0	0	0.003478	0.058925	0	0	0.001739	0.041703	0	0	-0.001739	0.041703	0	0	139.854015	8.893377	0	325.297203	96.106128	225	437	1	2	572	0.001748	0.003497	56.286957	10.266285	0.001739	29	60	2.530435	9.476839	0.08	0	0	0.003478	0.058925	0	0	0.001739	0.041703	0	0	-0.001739	0.041703	0	0	1	1	0.003663	0	0	0.388278	0	0	139.854015	8.893377	0	325.297203	96.106128	225	437	1	2	572	0.001748	0.003497	56.286957	10.266285	0.001739	29	60	2.530435	9.476839	0.08	0	0	0.003478	0.058925	0	0	0.001739	0.041703	0	0	-0.001739	0.041703	0	0	223.239316	29.533705	0	346.636459	121.530516	224	555	7	6	949	0.007376	0.006322	54.913721	12.068993	0.007277	29	60	1.557173	7.725612	0.045738	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1438	8	24972432	24990943	18511	3	yes	210.191429	19.428377	0	306.414982	77.101372	207	404	5	80	841	0.005945	0.095125	54.020518	11.920213	0.00432	29	60	2.212743	10.699285	0.050756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.361823	15.119434	0	306.549828	75.893825	204	405	2	8	582	0.003436	0.013746	56.795608	9.65218	0.003378	37	60	3.45777	13.223508	0.079392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.970777	22.138793	0	319.280712	71.368924	233	407	71	139	21734	0.003267	0.006396	57.265221	9.26046	0.005104	60	60	0.429411	4.252118	0.013534	0	0	0.04074	0.30918	0	0	0.036867	0.573582	0	0	-0.003873	0.627372	0	0	1	34	0.001837	2	0.000108	0.38683	0.743248	0.024957	111.703704	12.68781	0	313.811395	71.040106	231	401	1	5	509	0.001965	0.009823	52.497087	13.538872	0.001942	29	60	1.300971	7.439032	0.04466	0	1	0.475728	1.196986	0	3	0.036893	0.234641	0	0	-0.438835	1.116574	-3	0	248.22792	33.439915	0	308.307223	67.561748	232	391	9	84	983	0.009156	0.085453	54.480483	12.060568	0.008364	29	60	1.438662	8.680422	0.033457	0	0	0.101301	0.301867	0	1	0.000929	0.030486	0	0	-0.100372	0.303713	-1	0
1439	8	24973584	24975883	2299	2	yes	97.814286	10.15763	0	323.724444	77.747949	227	415	1	1	450	0.002222	0.002222	57.261062	9.046222	0.002212	60	60	0.612832	4.964451	0.024336	0	0	0.030973	0.218676	0	0	0.011062	0.12409	0	0	-0.019912	0.193123	0	0	123.723647	17.902928	0	325.172291	72.069242	248	415	2	2	563	0.003552	0.003552	57.975309	7.993555	0.003527	60	60	0.358025	3.519838	0.0194	0	0	0.021164	0.186781	0	0	0.007055	0.102717	0	0	-0.014109	0.156638	0	0	113.049544	29.726393	0	317.672433	71.036194	232	407	4	5	2717	0.001472	0.00184	57.439839	8.581303	0.001834	60	60	0.388848	3.270542	0.018709	0	0	0.007337	0.104668	0	0	0.196992	1.572145	0	0	0.189655	1.559222	0	0	1	8	0.003478	0	0	0.375652	0.619565	0.027826	132.660969	9.684547	0	322.17128	66.710347	244	410	1	2	578	0.00173	0.00346	59.390706	4.573218	0.001721	60	60	0.060241	1.333191	0.001721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.774929	5.312309	0	314.087805	67.188384	237	399	1	3	615	0.001626	0.004878	59.450727	3.944856	0	60	60	0.033926	0.728841	0.001616	0	0	0.003231	0.056796	0	0	0	0	0	0	-0.003231	0.056796	0	0
1440	8	24975094	24990873	15779	3	yes	67.445714	14.745644	0	308.5	68.210091	221	385	1	1	340	0.002941	0.002941	49.017544	14.644356	0.005848	29	60	2.195906	7.187859	0.108187	0	7	0.020468	0.161161	0	0	1.55848	4.19619	0	9	1.538012	4.159223	0	9	92.977208	34.201078	0	300.79703	75.430499	214	394	1	0	404	0.002475	0	54.980247	11.636814	0.002469	29	60	0.464198	2.519592	0.032099	0	0	0.004938	0.099381	0	0	0.308642	1.928435	0	0	0.303704	1.903387	0	0	118.802674	21.641745	0	319.721326	70.858096	234	406	65	123	18588	0.003497	0.006617	57.230187	9.370052	0.005592	60	60	0.339636	3.682941	0.011184	0	0	0.046549	0.331668	0	0	0.021037	0.32134	0	0	-0.025511	0.425473	0	0	1	20	0.001267	2	0.000127	0.384094	0.785044	0.025222	112.88604	11.728286	0	316.8921	71.856544	235	405	1	2	519	0.001927	0.003854	52.515326	13.540752	0.001916	29	60	1.308429	7.411324	0.045977	0	1	0.469349	1.190179	0	3	0.036398	0.233098	0	0	-0.43295	1.110198	-3	0	216.968661	60.186773	0	307.421591	66.582757	232	390	9	83	880	0.010227	0.094318	53.296296	13.010202	0.009259	29	60	1.669753	9.121392	0.044239	0	0	0.188272	0.599129	0	1	0.004115	0.0785	0	0	-0.184156	0.596968	-1	0
1441	8	24976894	24978213	1319	2	yes	123.648571	7.272386	0	317.508318	76.644577	233	408	3	4	541	0.005545	0.007394	58.824818	6.581118	0.005474	60	60	0.012774	0.195519	0	0	0	0.00365	0.060357	0	0	0	0	0	0	-0.00365	0.060357	0	0	125.846154	19.78251	0	322.471204	78.479907	241	409	1	1	573	0.001745	0.001745	57.873043	8.448216	0.001739	60	60	0.076522	0.882103	0.003478	0	0	0.194783	0.430105	0	1	0.010435	0.117593	0	0	-0.184348	0.401346	-1	0	134.210447	18.024888	0	320.578133	72.0903	234	406	4	6	1875	0.002133	0.0032	58.454642	7.12928	0.002122	60	60	0.124138	1.770985	0.005305	0	0	0.059416	0.253788	0	0	0.003714	0.069016	0	0	-0.055703	0.238483	0	0	1	0	0	0	0	0.376515	0.993182	0	144.763533	16.898975	0	318.757911	71.934686	232	409	3	3	632	0.004747	0.004747	59.318182	5.294529	0.004702	60	60	0.017241	0.303849	0.001567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.165242	8.507546	0	317.079566	72.474215	223	407	2	3	553	0.003617	0.005425	59.383513	4.901165	0.003584	60	60	0.05914	1.355253	0.001792	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1442	8	24978413	24978706	293	1	yes	128.062857	13.655044	0	320.96875	75.200942	222	415	2	2	576	0.003472	0.003472	59.286207	5.199058	0.003448	60	60	0.07069	1.360751	0.003448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130.552542	6.738794	0	317.162162	72.806736	226	407	0	1	518	0	0.001931	59.537572	3.713956	0	60	60	0.05395	1.101499	0.001927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130.552542	6.738794	0	317.162162	72.806736	226	407	0	1	518	0	0.001931	59.537572	3.713956	0	60	60	0.05395	1.101499	0.001927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0.006803	0	0	0.302721	0.506803	0.20068	130.552542	6.738794	0	317.162162	72.806736	226	407	0	1	518	0	0.001931	59.537572	3.713956	0	60	60	0.05395	1.101499	0.001927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.330484	13.501922	0	323.413479	72.020135	230	415	0	0	549	0	0	59.096539	5.219259	0	60	60	0.067395	1.0962	0.001821	0	0	0.003643	0.060302	0	0	0.001821	0.042679	0	0	-0.001821	0.042679	0	0
1443	8	24978794	24982013	3219	2	yes	131.674286	7.18261	0	315.394046	73.380698	225	404	0	1	571	0	0.001751	59.472028	3.974206	0	60	60	0.061189	1.072551	0.001748	0	0	0.001748	0.041812	0	0	0	0	0	0	-0.001748	0.041812	0	0	113.746439	9.97546	0	321.794175	70.012508	239	404	0	0	515	0	0	59.217476	4.867434	0	60	60	0.021359	0.26007	0	0	0	0.003883	0.062257	0	0	0.001942	0.044065	0	0	-0.001942	0.044065	0	0	110.141571	24.623131	0	317.020816	70.36228	231	408	31	58	3603	0.008604	0.016098	53.99675	13.470459	0.019231	29	60	0.855363	6.217296	0.024648	0	0	0.026544	0.284808	0	0	0.017064	0.178744	0	0	-0.00948	0.238906	0	0	1	2	0.000621	2	0.000621	0.397516	0.714286	0.007764	105.934473	19.715657	0	316.397028	73.161447	223	413	2	4	471	0.004246	0.008493	59.010482	6.016949	0.004193	60	60	0.134172	2.83933	0.002096	0	0	0.004193	0.091574	0	0	0	0	0	0	-0.004193	0.091574	0	0	106.025641	14.093643	0	315.934043	72.288025	224	402	1	1	470	0.002128	0.002128	58.432203	7.344688	0.002119	60	60	0.061441	0.65036	0.004237	0	0	0.036017	0.254003	0	0	0.008475	0.091764	0	0	-0.027542	0.228732	0	0
1444	8	24982584	24984983	2399	2	yes	115.645714	18.168589	0	309.680312	74.950056	221	400	1	2	513	0.001949	0.003899	57.687984	8.761208	0.001938	60	60	0.094961	0.786225	0.007752	0	0	0.393411	0.801864	0	2	0.017442	0.180845	0	0	-0.375969	0.81855	-2	0	122.91453	9.360622	0	312.143898	69.696234	224	394	0	1	549	0	0.001821	59.276364	4.632583	0	60	60	0.018182	0.386046	0.001818	0	0	0	0	0	0	0.005455	0.12792	0	0	0.005455	0.12792	0	0	114.683049	15.853677	0	320.891212	69.736953	235	404	8	18	2822	0.002835	0.006378	56.78757	9.662163	0.002809	39	60	0.319874	3.401976	0.010183	0	0	0.052669	0.28181	0	0	0.013694	0.145734	0	0	-0.038975	0.249111	0	0	1	2	0.000833	0	0	0.402083	0.789167	0.047083	92.917379	14.463807	0	323.617371	68.418928	235	403	2	3	426	0.004695	0.007042	52.663573	13.414693	0.00232	29	60	0.691415	3.803902	0.030162	0	1	0.25058	0.568428	0	1	0.032483	0.223842	0	0	-0.218097	0.504627	-1	0	100.974359	19.874231	0	316.490022	64.715389	236	393	0	1	451	0	0.002217	58.736726	6.176572	0	60	60	0.115044	1.484598	0.006637	0	0	0.030973	0.465117	0	0	0	0	0	0	-0.030973	0.465117	0	0
1445	8	24985196	24986870	1674	2	yes	84.877143	8.68812	0	318.153846	65.106375	242	391	0	2	390	0	0.005128	57.584184	8.405823	0	60	60	0.05102	0.556247	0.005102	0	0	0.02551	0.370749	0	0	0.005102	0.071337	0	0	-0.020408	0.371066	0	0	112.492877	17.393737	0	317.591549	66.757869	245	394	2	5	497	0.004024	0.01006	57.831349	8.279735	0.003968	60	60	0.214286	2.476473	0.009921	0	0	0.029762	0.442642	0	0	0.001984	0.044544	0	0	-0.027778	0.44052	0	0	103.479714	20.540899	0	328.127123	70.250439	248	406	3	7	1825	0.001644	0.003836	57.877929	8.068026	0.001635	60	60	0.243597	2.693555	0.009264	0	0	0.011989	0.240111	0	0	0.00654	0.087125	0	0	-0.00545	0.238069	0	0	1	4	0.002388	0	0	0.527164	0.710448	0.048358	82.803419	14.662044	0	330.804627	78.148569	231	423	0	0	389	0	0	58.344473	7.202849	0	60	60	0.246787	2.655624	0.007712	0	0	0.002571	0.050702	0	0	0.010283	0.101011	0	0	0.007712	0.087592	0	0	127.564103	16.284112	0	323.585664	69.892096	227	409	1	4	572	0.001748	0.006993	58.859619	5.957259	0.001733	60	60	0.045061	0.654616	0.003466	0	0	0.001733	0.041631	0	0	0	0	0	0	-0.001733	0.041631	0	0
1446	8	24987194	24990313	3119	2	yes	125.442857	15.388043	0	324.583636	71.459029	227	412	1	4	550	0.001818	0.007273	58.87027	5.936283	0.001802	60	60	0.028829	0.516058	0.001802	0	0	0.001802	0.042448	0	0	0	0	0	0	-0.001802	0.042448	0	0	128.91453	13.010483	0	320.852234	70.268789	223	408	3	3	582	0.005155	0.005155	58.544218	6.990118	0.003401	60	60	0.232993	3.783556	0.005102	0	0	0.006803	0.130343	0	0	0	0	0	0	-0.006803	0.130343	0	0	131.776354	13.061294	0	320.915311	70.200472	236	409	10	15	4180	0.002392	0.003589	58.903924	6.044656	0.00214	60	60	0.132224	2.330581	0.004043	0	0	0.008799	0.122099	0	0	0.029489	0.196511	0	0	0.02069	0.185845	0	0	1	4	0.001282	0	0	0.342308	0.877564	0	134.091168	15.298654	0	323.59215	66.774701	243	406	1	1	586	0.001706	0.001706	58.97449	5.93299	0.001701	60	60	0.061224	1.282696	0.001701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.230769	7.444712	0	320.213052	73.913376	239	407	1	1	521	0.001919	0.001919	56.827916	9.675631	0.001912	60	60	0.038241	0.623971	0.001912	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1447	8	25066678	25070652	3974	2	yes	213.137143	19.0035	0	313.288698	73.433951	227	403	21	102	814	0.025799	0.125307	52.565635	13.825925	0.020277	29	60	2.397012	11.028049	0.052295	0	0	0.001067	0.032669	0	0	0.003202	0.098006	0	0	0.002134	0.065337	0	0	108.002849	14.196478	0	318.966229	73.378991	226	412	6	6	533	0.011257	0.011257	55.60367	10.663502	0	29	60	4.130275	14.179764	0.089908	0	2	0.009174	0.128296	0	0	0.011009	0.160043	0	0	0.001835	0.095853	0	0	110.972586	15.701252	0	322.421134	70.805211	235	413	14	28	4514	0.003101	0.006203	57.209394	9.069584	0.001756	60	60	0.714004	5.590221	0.020632	0	0	0.112599	1.127565	0	0	0.028534	0.182849	0	0	-0.084065	1.131992	0	0	1	0	0	5	0.001258	0.460629	0.441761	0.031698	100.225071	6.116773	0	322.030568	71.853784	242	402	0	4	458	0	0.008734	57.668831	8.19771	0	60	60	0.036797	0.498097	0.002165	0	0	0.002165	0.046524	0	0	0.004329	0.065724	0	0	0.002165	0.080641	0	0	200.735043	29.574041	0	309.512418	70.301474	223	395	6	90	765	0.007843	0.117647	50.940767	14.016684	0.00813	29	60	1.617886	8.017081	0.054588	0	1	0.074332	0.378557	0	0	0.065041	0.3741	0	0	-0.009292	0.245721	0	0
1448	8	25327211	25327296	85	0	asm	221.06	26.357675	0	331.674208	83.348483	228	436	60	31	884	0.067873	0.035068	49.507692	16.095445	0.029744	29	60	2.487179	8.854493	0.092308	0	2	0.580513	1.760107	0	1	0.008205	0.127905	0	0	-0.572308	1.758129	0	0	100.189655	43.61774	0.395349	340.565657	77.937019	234	434	0	0	297	0	0	39.481481	15.299946	0	29	60	11.841751	13.262623	0.542088	0	31	1.858586	2.779061	0	6	1.760943	2.700117	0	6	-0.097643	4.645605	-6	6	100.189655	43.61774	0.395349	340.565657	77.937019	234	434	0	0	297	0	0	39.481481	15.299946	0	29	60	11.841751	13.262623	0.542088	0	31	1.858586	2.779061	0	6	1.760943	2.700117	0	6	-0.097643	4.645605	-6	6	0	5	0.05814	11	0.127907	0.325581	0	0	100.189655	43.61774	0.395349	340.565657	77.937019	234	434	0	0	297	0	0	39.481481	15.299946	0	29	60	11.841751	13.262623	0.542088	0	31	1.858586	2.779061	0	6	1.760943	2.700117	0	6	-0.097643	4.645605	-6	6	258.176638	22.698713	0	329.387907	79.883978	226	428	1	4	1075	0.00093	0.003721	53.550926	12.730223	0.000926	29	60	1.755556	6.643264	0.083333	0	0	0.003704	0.086026	0	0	0.486111	1.618874	0	0	0.482407	1.619982	0	0
1449	8	30603976	30605605	1629	2	yes	243.434286	15.32382	0	317.262815	68.572695	235	404	1	17	1073	0.000932	0.015843	54.104491	15.175248	0.016499	29	60	0.144821	1.248529	0.006416	0	0	0.065995	0.436046	0	0	0.008249	0.100118	0	0	-0.057745	0.429809	0	0	151.874644	40.426388	0	314.050215	69.29824	227	398	2	6	697	0.002869	0.008608	49.790071	18.290931	0.041135	29	60	0.75461	4.205068	0.034043	0	1	0.248227	0.910451	0	0	0.056738	0.332284	0	0	-0.191489	0.894387	0	0	127.725322	30.541342	0	319.484756	68.516205	235	404	7	16	2296	0.003049	0.006969	50.20483	16.742141	0.023717	29	60	1.439845	7.214732	0.047865	0	1	0.122035	0.598554	0	0	0.065977	0.346874	0	0	-0.056059	0.557602	0	0	1	1	0.000613	6	0.003681	0.42638	0.57362	0.019018	141.267806	25.490549	0	317.264063	71.827349	231	407	3	8	640	0.004687	0.0125	47.877112	18.564738	0.036866	29	60	1.548387	7.355712	0.046083	0	1	0.116743	0.513101	0	0	0.06298	0.368819	0	0	-0.053763	0.348885	0	0	212.7151	16.07176	0	317.570185	74.480022	219	406	2	12	919	0.002176	0.013058	50.945338	16.833641	0.021436	29	60	0.261522	2.470467	0.012862	0	0	0.020364	0.162508	0	0	0.013934	0.134335	0	0	-0.006431	0.113288	0	0
1450	8	32680005	32691261	11256	3	yes	210.642857	41.975582	0	305.346685	71.795506	211	394	12	158	724	0.016575	0.218232	49.041387	14.466143	0.012304	29	60	3.86689	14.146061	0.08613	0	1	0.003356	0.100335	0	0	0.006711	0.141816	0	0	0.003356	0.100335	0	0	55.6	44.93996	0.98	282.505747	75.347084	185	392	0	9	87	0	0.103448	32.083333	8.739103	0	29	37	35.072917	26.952686	0.78125	0	71	0	0	0	0	0	0	0	0	0	0	0	0	5.81203	18.467478	0.999378	282.505747	75.347084	185	392	2	16	87	0.022989	0.183908	31.085714	10.0452	0.028571	29	37	32.066667	27.584579	0.714286	0	71	0	0	0	0	0.019048	0.19518	0	0	0.019048	0.19518	0	0	0	27	0.002399	12	0.001066	0.364307	0.482278	0.016168	3	1.224745	1	0	0	0	0	0	5	0	0	0	32.2	6.572671	0	25	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212.014245	43.281303	0.002849	303.61708	67.785112	219	384	17	164	726	0.023416	0.225895	48.625138	15.004287	0.018743	29	60	3.84344	14.134164	0.090408	0	0	0.007718	0.119537	0	0	0.003308	0.074215	0	0	-0.00441	0.066299	0	0
