Index	Chr	Start	End	SV_size	SV_Cat	Info	L_Cov	L_Cov_sd	L_Cov_pro	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
904	5	21450169	21452462	2293	2	yes	20.414286	1.782539	0	156.696406	586.391114	-56.84493	55.56885	-17.144754	105.514915	-127.48656	43.45886	-173.84116	659.268319	-181.15352	107.395375	2.176638	4.247032	0.763533	283.563848	776.71087	-73.42595	1953.82645	-31.536809	125.932336	-195.23674	36.5917	-315.100657	870.961204	-2311.445135	110.01765	0.427015	1.941777	0.954248	226.26249	696.956064	-72.382815	1953.82645	-24.828012	124.490769	-173.18498	57.75175	-251.090502	782.471581	-2308.26115	119.395375	0	27	0.01177	8	0.003487	0.32694	0.184394	0.074106	0.615385	1.655361	0.937322	747.148875	1092.907809	-18.35693	2341.25959	-83.137881	164.189592	-284.93391	-6.20252	-830.286755	1217.161168	-2536.49633	14.97037	12.196581	1.155652	0	557.103104	995.801537	-22.03451	2341.25959	-55.670476	151.729163	-284.93391	113.16787	-612.773581	1112.863172	-2536.49633	99.645915
905	5	23902994	23905230	2236	2	yes	10.36	1.375846	0	73.684767	400.35373	-16.14733	19.27873	8.880723	80.885597	-24.11063	58.41438	-64.804044	458.070257	-13.003915	151.81071	1.698006	1.92724	0.928775	79.007484	406.723266	-4.343325	19.126645	3.765851	76.480824	-8.11405	26.91582	-75.241633	462.946752	-18.69343	17.05419	0.750223	1.288055	0.988829	36.467845	257.522616	-4.343325	31.347085	7.312625	57.515604	-9.03856	26.753	-29.15522	294.564247	-30.11176	18.57123	0	37	0.01654	20	0.008941	0.35941	0	1	2.404558	0.888904	1	80.237822	383.699362	-4.61929	41.472845	3.745814	69.139092	-17.17591	27.52099	-76.492008	436.768368	-42.833515	21.18606	6.606838	0.810191	0.102564	118.498903	451.562834	-4.822365	50.991925	3.634228	106.647803	-24.36382	147.85445	-114.864676	526.17312	-60.403825	96.862525
906	5	23903224	23905288	2064	2	yes	4.84	3.685735	0.588571	77.499128	411.330091	-15.199315	19.126645	8.181079	81.893217	-8.11405	54.73638	-69.318049	470.14285	-18.69343	151.81071	0.074074	0.262265	1	312.616508	768.682905	0.306935	2064.227955	-36.723104	97.132532	-252.34813	11.90007	-349.339612	865.590961	-2316.576085	2.67777	0.702323	1.344332	0.983543	51.730716	301.53931	-3.26955	40.851785	6.29642	62.298532	-9.60642	24.44235	-45.434296	344.131577	-37.77019	20.491325	0	25	0.012107	8	0.003874	0.357869	0	1	3.08547	1.546827	0.903134	86.350415	396.770649	-4.822365	45.79792	10.077746	82.298731	-17.17591	46.60908	-76.272669	454.407507	-42.833515	68.351775	7.216524	1.243893	0.031339	119.819804	463.016268	-9.991705	45.79792	6.746071	110.304532	-24.36382	147.85445	-113.073733	540.714127	-60.403825	140.10838
907	5	24091607	24091932	325	1	asm	10.642857	0.969975	0.002857	97.253077	135.068426	-5.208495	305.8217	54.839713	126.655075	-37.10509	179.0643	-42.413364	149.769062	-303.206405	150.972745	1.302752	1.259355	0.981651	79.77632	126.810031	-6.771375	274.265565	38.836453	117.328675	-14.52577	106.32781	-40.939867	132.960975	-232.0479	29.90482	1.302752	1.259355	0.981651	79.77632	126.810031	-6.771375	274.265565	38.836453	117.328675	-14.52577	106.32781	-40.939867	132.960975	-232.0479	29.90482	0	6	0.018405	16	0.04908	0.555215	1	0	1.302752	1.259355	0.981651	79.77632	126.810031	-6.771375	274.265565	38.836453	117.328675	-14.52577	106.32781	-40.939867	132.960975	-232.0479	29.90482	12.737892	2.218034	0.02849	125.19386	144.05435	-31.490545	305.8217	71.18004	150.556974	-59.48026	179.0643	-54.01382	180.892161	-308.28017	194.103845
908	5	25275395	25275720	325	1	asm	23.188571	1.268479	0	111.735459	166.579963	-77.50238	302.76695	46.877086	177.054526	-95.53886	294.79498	-64.858373	270.278012	-363.474145	387.555185	12.198777	1.689084	0	46.573615	118.834371	-42.52074	286.979975	14.038062	112.631674	-55.98436	39.52805	-32.535553	171.235657	-321.337825	34.9346	12.198777	1.689084	0	46.573615	118.834371	-42.52074	286.979975	14.038062	112.631674	-55.98436	39.52805	-32.535553	171.235657	-321.337825	34.9346	1	0	0	2	0.006135	0.56135	0.947853	0	12.198777	1.689084	0	46.573615	118.834371	-42.52074	286.979975	14.038062	112.631674	-55.98436	39.52805	-32.535553	171.235657	-321.337825	34.9346	23.826211	1.72577	0	69.552505	139.368647	-50.7758	288.41367	15.144625	131.827557	-65.63162	141.83821	-54.40788	197.073331	-347.48465	41.70663
909	5	25316197	25316504	307	1	asm	22.165714	1.839076	0	140.645104	263.90897	-87.12156	544.351285	51.128737	219.681937	-144.32298	250.86216	-89.516367	433.748267	-697.432	337.98372	16.747573	1.041837	0	34.958478	174.673286	-63.98695	138.8165	25.979564	151.824703	-112.33683	218.16765	-8.978914	282.370554	-199.753075	277.351925	16.747573	1.041837	0	34.958478	174.673286	-63.98695	138.8165	25.979564	151.824703	-112.33683	218.16765	-8.978914	282.370554	-199.753075	277.351925	1	0	0	0	0	0.607143	0.948052	0	16.747573	1.041837	0	34.958478	174.673286	-63.98695	138.8165	25.979564	151.824703	-112.33683	218.16765	-8.978914	282.370554	-199.753075	277.351925	20.834758	1.169146	0	43.866593	192.905308	-67.35107	475.930755	31.821086	168.004558	-119.14642	242.56802	-12.045506	313.513095	-556.849795	309.91909
910	5	26186255	26186315	60	0	asm	12.437143	1.068053	0	0.381669	54.567319	-75.554365	42.31722	30.717179	121.459804	-37.33053	71.34633	30.33551	146.141555	-55.163725	61.66487	7.225806	1.613665	0.112903	4.082533	50.552711	-24.051655	42.31722	27.59817	98.908069	-21.81839	71.34633	23.515637	120.19914	-42.526175	61.66487	7.225806	1.613665	0.112903	4.082533	50.552711	-24.051655	42.31722	27.59817	98.908069	-21.81839	71.34633	23.515637	120.19914	-42.526175	61.66487	0	0	0	3	0.04918	0.245902	1	0	7.225806	1.613665	0.112903	4.082533	50.552711	-24.051655	42.31722	27.59817	98.908069	-21.81839	71.34633	23.515637	120.19914	-42.526175	61.66487	14.062678	2.647166	0	4.051633	58.359927	-45.53335	42.31722	20.724716	103.728497	-33.34139	103.65774	16.673083	137.985232	-61.745095	122.753525
911	5	26653902	26653966	64	0	asm	22.517143	1.607109	0	20.648546	105.515837	-63.342775	58.688085	17.196945	220.807807	-134.40135	80.03796	-3.4516	270.004788	-161.391395	84.04482	5.924242	3.483193	0.530303	14.877767	116.669814	-80.42916	58.688085	24.150265	256.087813	-182.0138	417.45875	9.272498	308.064712	-161.391395	462.626875	5.924242	3.483193	0.530303	14.877767	116.669814	-80.42916	58.688085	24.150265	256.087813	-182.0138	417.45875	9.272498	308.064712	-161.391395	462.626875	0	2	0.030769	6	0.092308	0.184615	0	0	5.924242	3.483193	0.530303	14.877767	116.669814	-80.42916	58.688085	24.150265	256.087813	-182.0138	417.45875	9.272498	308.064712	-161.391395	462.626875	21.809117	2.764164	0.008547	12.587935	114.655423	-80.42916	58.688085	30.414221	252.331752	-182.0138	417.45875	17.826285	304.193403	-161.391395	462.626875
912	5	26796654	26798473	1819	2	yes	4.96	0.865512	0.854286	-29.143714	127.068534	-139.86263	45.438115	-46.572268	77.165419	-134.68756	-4.17542	-17.428554	125.82579	-127.70802	-3.63755	3.014245	0.492599	1	-86.622168	175.212334	-420.381935	39.784205	-83.53219	105.137527	-276.02982	-4.17542	3.089978	190.617314	-136.16719	377.436345	3.593081	0.585293	1	-63.363088	132.379218	-316.278515	20.78697	-47.990403	74.291979	-134.68756	-4.17542	15.372685	133.35566	-127.70802	264.582805	0	0	0	1	0.000549	0.296703	0.652198	0.035714	4.005698	0.377921	1	-193.22613	170.667106	-420.381935	-6.97954	-122.36882	93.966051	-276.02982	-42.94559	70.85731	235.997076	-136.16719	377.436345	4.988604	0.459672	0.905983	-21.199372	82.999044	-24.32939	11.52826	-14.191724	51.050658	-51.69571	13.50687	7.007647	77.793827	-29.78339	17.71093
913	5	26796698	26801896	5198	2	yes	4.625714	0.651136	0.968571	-32.224378	132.210724	-139.86263	45.438115	-49.444868	79.867355	-134.68756	-4.17542	-17.220491	131.418415	-127.70802	-3.63755	2.894587	0.358966	1	-86.622168	175.212334	-420.381935	39.784205	-83.53219	105.137527	-276.02982	-4.17542	3.089978	190.617314	-136.16719	377.436345	4.584038	0.961989	0.824808	-6.991786	50.312378	-6.97954	11.52826	-6.883244	30.760208	-11.28078	8.05268	0.108541	47.11279	-18.75806	13.150675	0	0	0	0	0	0.347759	0.401039	0.032506	5.216524	0.69188	0.638177	-21.177834	83.26717	-60.933195	12.04557	-12.158545	44.793599	-35.03009	6.10498	9.019289	76.709892	-19.509595	36.65858	14.133903	2.611352	0	-44.641625	162.539909	-246.59286	113.356265	-12.255906	128.396467	-86.70255	72.92744	32.385719	207.794372	-164.547055	264.582805
914	5	26799054	26801873	2819	2	yes	5.611429	0.589192	0.337143	-18.216412	77.210276	-24.32939	8.341555	-12.252898	47.531342	-51.69571	12.06289	5.963514	72.093109	-29.78339	15.541065	5.595442	0.577068	0.361823	-48.878764	124.742004	-316.278515	24.048335	-36.124593	73.80749	-134.68756	12.06289	12.75417	121.096665	-127.70802	264.582805	5.049273	0.665287	0.765331	-12.076744	64.762028	-6.97954	12.04557	-10.604022	39.078852	-11.47032	3.64726	1.472722	60.419109	-19.509595	3.71093	0	0	0	0	0	0.373404	0.223759	0.016312	5.213675	0.690702	0.641026	-19.199571	78.934481	-60.933195	12.04557	-11.010747	42.485924	-35.03009	6.10498	8.188824	72.56048	-19.509595	36.65858	13.384615	3.200481	0.017094	-39.475655	164.692769	-246.59286	113.356265	-5.829248	127.890034	-68.89399	72.92744	33.646407	212.83964	-164.547055	264.582805
915	5	27524884	27526215	1331	2	yes	13.311429	1.310148	0	90.283165	398.207121	-119.730785	1047.92279	29.819516	167.157293	-189.96291	284.53625	-60.463649	526.917732	-1409.95473	359.600625	6.413105	1.30395	0.350427	107.493417	436.560195	-114.62438	1047.92279	-9.912795	168.069323	-189.96291	263.74507	-117.406212	557.664074	-1409.95473	343.423315	4.525881	1.699752	0.747937	82.748938	400.981606	-119.730785	1047.92279	-8.672697	152.554183	-189.96291	263.74507	-91.421635	510.104429	-1409.95473	343.423315	0	0	0	0	0	0.361862	0.373874	0.06006	2.974359	0.243599	1	334.81014	655.233993	-122.920365	1297.336685	-129.82404	134.301971	-362.03194	0	-464.63418	763.971737	-1487.299595	115.503755	9.655271	1.213363	0.011396	164.778765	478.987198	-114.62438	1047.92279	-96.109123	117.385774	-213.235	30.93097	-260.887888	563.952752	-1409.95473	89.344865
916	5	28813576	28813829	253	1	asm	12.337143	1.060109	0	128.167332	124.593933	-5.031855	281.327615	43.991848	176.777663	-62.40689	224.80796	-84.175484	272.282337	-343.734505	127.562695	0.72549	1.21795	0.988235	155.66895	107.218943	15.30085	281.327615	7.942267	110.171429	-62.40689	151.09471	-147.726683	185.370165	-343.734505	62.00982	0.72549	1.21795	0.988235	155.66895	107.218943	15.30085	281.327615	7.942267	110.171429	-62.40689	151.09471	-147.726683	185.370165	-343.734505	62.00982	0	14	0.055118	15	0.059055	0.267717	0	0.094488	0.72549	1.21795	0.988235	155.66895	107.218943	15.30085	281.327615	7.942267	110.171429	-62.40689	151.09471	-147.726683	185.370165	-343.734505	62.00982	15.250712	1.950778	0.002849	62.004319	101.503628	-2.61929	218.72691	9.979653	72.769635	-34.28605	77.32428	-52.024667	141.39977	-231.850715	50.22889
917	5	30518175	30518259	84	0	asm	22.445714	1.566545	0	32.729188	187.043682	-130.865285	98.700475	-13.076362	168.52239	-220.30859	177.90121	-45.80555	317.879443	-222.640395	194.666945	9.05814	5.68456	0.348837	43.9521	186.685996	-118.37994	98.700475	5.112023	170.640693	-172.09749	189.78363	-38.840077	328.563121	-222.640395	214.860835	9.05814	5.68456	0.348837	43.9521	186.685996	-118.37994	98.700475	5.112023	170.640693	-172.09749	189.78363	-38.840077	328.563121	-222.640395	214.860835	1	2	0.023529	6	0.070588	0.211765	0	0.294118	9.05814	5.68456	0.348837	43.9521	186.685996	-118.37994	98.700475	5.112023	170.640693	-172.09749	189.78363	-38.840077	328.563121	-222.640395	214.860835	22.42735	4.371955	0.005698	25.048844	182.548501	-130.865285	98.700475	4.169074	176.180718	-247.35633	206.46684	-20.87977	313.190815	-222.640395	324.84678
918	5	33200859	33201171	312	1	asm	29.811429	1.778214	0	98.864003	240.071364	-78.63345	503.61796	-53.082255	139.32696	-193.78684	129.82686	-151.946258	339.208149	-664.69052	87.89269	21.929936	1.558711	0	54.048598	189.33544	-63.996465	276.940935	-22.936051	109.408293	-162.63336	60.4367	-76.984649	270.440447	-341.602015	43.404895	21.929936	1.558711	0	54.048598	189.33544	-63.996465	276.940935	-22.936051	109.408293	-162.63336	60.4367	-76.984649	270.440447	-341.602015	43.404895	2	0	0	2	0.00639	0.578275	0.971246	0	21.929936	1.558711	0	54.048598	189.33544	-63.996465	276.940935	-22.936051	109.408293	-162.63336	60.4367	-76.984649	270.440447	-341.602015	43.404895	33.720798	1.806843	0	79.989325	223.806569	-78.63345	503.61796	-37.653296	127.846698	-193.78684	129.82686	-117.642621	317.322819	-664.69052	94.379565
919	5	33355563	33355894	331	1	asm	19.271429	2.478107	0	17.286971	106.398644	-100.638095	200.312905	40.955071	189.525511	-106.77793	430.6919	23.6681	226.631552	-218.93353	539.410265	14.876877	1.733747	0	7.904383	64.996742	-46.304835	62.287685	18.08107	118.811835	-78.12752	102.18617	10.176687	142.161732	-100.380185	108.544895	14.876877	1.733747	0	7.904383	64.996742	-46.304835	62.287685	18.08107	118.811835	-78.12752	102.18617	10.176687	142.161732	-100.380185	108.544895	1	1	0.003012	1	0.003012	0.557229	0.957831	0	14.876877	1.733747	0	7.904383	64.996742	-46.304835	62.287685	18.08107	118.811835	-78.12752	102.18617	10.176687	142.161732	-100.380185	108.544895	18.860399	1.298526	0	23.657443	103.243182	-90.415885	200.312905	21.950125	170.967961	-106.77793	206.33411	-1.707318	203.633685	-218.93353	296.749995
920	5	35191134	35191471	337	1	asm	12.945714	1.737805	0	195.507567	316.545338	-71.501605	798.566085	15.7626	209.448046	-184.98295	429.52756	-179.744967	446.425897	-961.177395	340.09225	5.058997	1.637956	0.622419	52.10134	178.431215	-7.110165	181.867045	3.275769	105.503802	-72.69098	10.34997	-48.825572	233.424107	-400.215775	17.215305	5.058997	1.637956	0.622419	52.10134	178.431215	-7.110165	181.867045	3.275769	105.503802	-72.69098	10.34997	-48.825572	233.424107	-400.215775	17.215305	0	0	0	0	0	0.532544	0.91716	0	5.058997	1.637956	0.622419	52.10134	178.431215	-7.110165	181.867045	3.275769	105.503802	-72.69098	10.34997	-48.825572	233.424107	-400.215775	17.215305	13.336182	1.414547	0	147.460229	284.507102	-34.18914	372.720495	22.193106	184.796222	-184.98295	282.51675	-125.267123	394.927621	-961.177395	274.98802
921	5	35614173	35614486	313	1	asm	16.754286	1.423169	0	77.629317	139.78887	-62.126205	284.55635	-10.395636	125.287741	-137.66524	57.05094	-88.024953	198.08312	-354.680615	156.89023	6.501587	1.448422	0.136508	33.73914	99.400567	-23.332155	266.47561	-9.887271	86.599748	-57.37995	7.72905	-43.626411	137.615214	-292.19958	28.464455	6.501587	1.448422	0.136508	33.73914	99.400567	-23.332155	266.47561	-9.887271	86.599748	-57.37995	7.72905	-43.626411	137.615214	-292.19958	28.464455	0	0	0	0	0	0.570064	1	0	6.501587	1.448422	0.136508	33.73914	99.400567	-23.332155	266.47561	-9.887271	86.599748	-57.37995	7.72905	-43.626411	137.615214	-292.19958	28.464455	15.495726	3.198099	0	59.157403	111.764241	-31.36047	274.236145	-20.710374	107.564599	-100.09249	49.73019	-79.867777	162.261362	-318.34572	46.214
922	5	35672290	35672472	182	1	asm	18.391429	1.19139	0	72.875448	228.749704	-59.975005	150.23515	-18.689947	144.498401	-124.81448	93.02536	-91.565395	344.948919	-349.35969	166.008515	13.315217	4.355586	0.054348	75.009638	231.952422	-59.975005	150.23515	-19.078555	146.720777	-124.81448	93.02536	-94.088192	349.978615	-349.35969	166.008515	13.315217	4.355586	0.054348	75.009638	231.952422	-59.975005	150.23515	-19.078555	146.720777	-124.81448	93.02536	-94.088192	349.978615	-349.35969	166.008515	1	0	0	5	0.027322	0.180328	0	0	13.315217	4.355586	0.054348	75.009638	231.952422	-59.975005	150.23515	-19.078555	146.720777	-124.81448	93.02536	-94.088192	349.978615	-349.35969	166.008515	16.931624	1.446532	0	71.833334	235.440118	-59.975005	112.974665	-16.635716	148.465168	-124.81448	93.02536	-88.46905	354.686689	-349.35969	166.008515
923	5	36486028	36486301	273	1	asm	22.462857	2.446574	0	51.284866	137.639559	-83.12543	268.60491	7.078384	129.254974	-105.33949	132.23945	-44.206482	206.724715	-347.60409	122.26389	12.370909	1.193301	0	80.290521	165.944899	-83.12543	283.96062	8.26394	151.259121	-105.33949	121.63368	-72.026582	236.040694	-347.60409	115.322915	12.370909	1.193301	0	80.290521	165.944899	-83.12543	283.96062	8.26394	151.259121	-105.33949	121.63368	-72.026582	236.040694	-347.60409	115.322915	1	0	0	0	0	0.208029	0	0	12.370909	1.193301	0	80.290521	165.944899	-83.12543	283.96062	8.26394	151.259121	-105.33949	121.63368	-72.026582	236.040694	-347.60409	115.322915	18.259259	1.583312	0	35.72467	113.646109	-51.649045	219.83475	-3.176841	62.741944	-80.30077	14.96459	-38.90151	125.670106	-210.995935	39.87964
924	5	39374343	39374477	134	1	asm	15.82	1.40981	0	14.602738	107.642092	-153.949455	154.1168	22.735511	152.270215	-109.75751	280.48911	8.132773	220.216831	-234.365295	346.94211	7.948529	1.410647	0.014706	23.845424	104.905238	-145.61653	154.1168	-17.635996	109.233365	-109.75751	201.32558	-41.481421	166.241335	-234.365295	254.132705	7.948529	1.410647	0.014706	23.845424	104.905238	-145.61653	154.1168	-17.635996	109.233365	-109.75751	201.32558	-41.481421	166.241335	-234.365295	254.132705	0	0	0	1	0.007407	0.459259	0	0	7.948529	1.410647	0.014706	23.845424	104.905238	-145.61653	154.1168	-17.635996	109.233365	-109.75751	201.32558	-41.481421	166.241335	-234.365295	254.132705	16.005698	1.426272	0	8.45807	95.731528	-71.288465	153.17321	-4.227163	122.309314	-109.75751	167.05561	-12.685233	167.974739	-212.4016	186.20893
925	5	42165928	42167769	1841	2	yes	16.491429	1.651147	0	417.442604	801.703341	-127.619735	1770.909405	-24.722701	161.575532	-247.80297	164.04866	-442.165304	863.104808	-1961.71846	160.674005	11.222222	1.621874	0	133.013666	428.787592	-52.949675	362.72691	-7.75238	99.833271	-74.12198	37.99761	-140.766046	464.888814	-420.904285	37.164945	12.482366	1.949996	0	89.643026	356.698933	-41.168345	278.236035	-3.33448	94.053433	-53.48178	49.36246	-92.977506	392.374418	-289.67501	62.061635	1	0	0	4	0.002172	0.389794	0.982085	0.017372	13.709402	0.875637	0	178.584575	483.738195	-51.51897	431.022895	3.061749	118.043965	-64.50497	78.31999	-175.522827	532.121764	-495.527865	115.24639	20.435897	1.956898	0	242.425966	635.757838	-71.81761	1718.524935	8.383373	127.658817	-109.97111	178.57367	-234.042592	695.945471	-1849.068865	219.742015
926	5	43523640	43523699	59	0	asm	15.557143	1.298398	0	37.169768	129.787975	-116.621065	129.71806	-38.554251	110.591471	-118.53881	69.66252	-75.724019	220.349611	-163.07922	95.224655	4.327869	3.166077	0.688525	38.080526	133.72308	-116.621065	129.71806	-35.946453	113.423174	-118.53881	69.66252	-74.026979	227.009898	-163.07922	95.224655	4.327869	3.166077	0.688525	38.080526	133.72308	-116.621065	129.71806	-35.946453	113.423174	-118.53881	69.66252	-74.026979	227.009898	-163.07922	95.224655	0	9	0.15	8	0.133333	0.383333	1	0	4.327869	3.166077	0.688525	38.080526	133.72308	-116.621065	129.71806	-35.946453	113.423174	-118.53881	69.66252	-74.026979	227.009898	-163.07922	95.224655	15.994302	1.199986	0	19.613253	113.237508	-115.918375	89.20053	-22.304912	100.236423	-110.64623	72.72742	-41.918166	195.229196	-158.432535	109.24639
927	5	44125522	44125712	190	1	asm	23.237143	1.427641	0	61.64282	217.574257	-63.321205	155.6632	-6.053476	108.433916	-60.84473	66.87487	-67.696297	304.381192	-176.73089	55.01412	9.942708	1.862231	0	59.657129	213.749172	-63.321205	155.6632	-3.350574	106.090379	-59.86716	66.87487	-63.007702	299.189709	-176.73089	55.01412	9.942708	1.862231	0	59.657129	213.749172	-63.321205	155.6632	-3.350574	106.090379	-59.86716	66.87487	-63.007702	299.189709	-176.73089	55.01412	1	1	0.005236	1	0.005236	0.366492	1	0	9.942708	1.862231	0	59.657129	213.749172	-63.321205	155.6632	-3.350574	106.090379	-59.86716	66.87487	-63.007702	299.189709	-176.73089	55.01412	22.940171	2.805985	0	49.135798	195.297338	-63.321205	153.32076	4.889274	103.795476	-59.86716	99.42421	-44.246523	276.845918	-164.406435	59.62189
928	5	46270652	46275836	5184	2	yes	9.382857	2.048619	0.091429	0.908238	64.491806	-63.304835	48.89625	11.113424	123.592488	-62.46728	28.58551	10.205185	168.85766	-75.01213	48.08827	1.041322	0.325836	1	1.607822	28.388007	-14.578255	33.702245	-6.017614	42.19912	-30.27687	23.30511	-7.625436	56.914322	-43.986415	32.269495	1.094131	0.419545	1	4.219793	16.525095	-6.75954	22.558345	1.361404	27.989013	-11.17895	18.18992	-2.858389	34.871371	-27.18683	20.20264	0	36	0.006943	170	0.032787	0.356413	0.15622	0.843587	0.936508	0.244819	1	9.149257	20.273953	-6.000885	33.443645	3.55138	17.024455	-9.74757	14.72943	-5.597877	25.738162	-41.309565	12.4498	3.873926	1.104397	1	-13.6812	62.840302	-81.579915	31.561995	7.984579	19.581064	-9.74757	46.88193	21.665779	66.955271	-21.149755	125.64215
929	5	46270709	46271868	1159	2	yes	8.929766	2.2297	0.252149	1.592754	61.607158	-40.253845	48.89625	5.448539	116.930415	-62.46728	23.30511	3.855785	159.449087	-75.01213	32.269495	0.991489	0.092056	1	0.791957	14.753424	-11.807765	18.452715	1.446564	19.844241	-29.0775	23.30511	0.654607	28.510213	-37.59994	32.269495	0.986622	0.115079	1	1.647999	12.142613	-9.61011	15.842495	0.335186	15.862008	-19.19899	22.06919	-1.312813	22.177248	-24.921785	23.83236	0	2	0.001724	5	0.00431	0.386207	0.649138	0.35	0.96875	0.175368	1	9.00506	13.737734	-3.79228	29.00918	8.35684	12.772287	-3.59143	24.8368	-0.64822	16.432825	-20.430075	18.83236	0	0	0	9.799778	12.842731	-3.082845	29.00918	6.570249	14.403006	-7.05116	15.04008	-3.22953	19.336005	-40.300815	9.816165
